Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
5362504a-39fb-3bcc-8cdd-a8deecd57817,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,32.98836,-96.89977,9723942255,0.0,16
88b2cc0c-835e-378a-a2a0-1ed67de8b1d8,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,6800 SCENIC DR,ROWLETT,TX,75088,32.915921999999995,-96.548673,9724122273,0.0,786
46f4e62e-50aa-3951-9b1b-9966068e0151,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,DALLAS,TX,75390,32.794176,-96.765503,2148793758,0.0,162
c5ae7d39-eadc-3acc-a347-e4da11e463f8,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,33.050769,-96.747944,9729818000,0.0,1
ff5a7e24-07b9-3bff-920f-794656ad3df6,LAS COLINAS MEDICAL CENTER,6800 N MACARTHUR BLVD,IRVING,TX,75039,32.857748,-96.970022,9729692000,0.0,352
c0ea4dc3-ad5b-3ee4-be9e-fa50c982ba03,BAYLOR HEART AND VASCULAR HOSPITAL,621 NORTH HALL STREET,DALLAS,TX,75226,32.794176,-96.765503,2148200670,0.0,158
fc183726-6e91-3b97-90cf-9508dbab6961,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST INTERSTATE 635 SUITE 101,IRVING,TX,75063,32.857748,-96.970022,9728684000,0.0,489
3555de2f-2880-3740-a5d9-5dcfb776931a,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,32.794176,-96.765503,2146475300,0.0,150
ef124e4c-ff21-334c-9e0a-d382c4849edf,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,4700 ALLIANCE BOULEVARD,PLANO,TX,75093,33.050769,-96.747944,4698142000,0.0,7
c68eee0d-f974-378f-ba0f-89254e5b13e4,PINE CREEK MEDICAL CENTER LLP,9032 HARRY HINES BLVD,DALLAS,TX,75235,32.794176,-96.765503,2142312273,0.0,140
45adee44-d9a2-330a-9d8b-12e492c8baa4,CHILDRENS MEDICAL CTR OF DALLAS,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,32.794176,-96.765503,2144567000,0.0,12
821408f5-74e4-3647-bc46-405c4f914fe3,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,2222 WELBORN STREET,DALLAS,TX,75219,32.794176,-96.765503,2145595000,0.0,137
aada0f35-ee37-3b82-9f7d-83966e577905,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,33.050769,-96.747944,4698143278,0.0,4
fedff98a-b748-3483-ae74-f4ede58823bc,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,3150 HORIZON ROAD,ROCKWALL,TX,75032,32.919182,-96.438135,4696981000,0.0,134
19c2e528-88d7-3bc5-87a9-cee9dd636778,NORTH CENTRAL SURGICAL CENTER LLP,9301 NORTH CENTRAL EXPRESSWAY SUITE 100,DALLAS,TX,75231,32.794176,-96.765503,2142652810,0.0,31
22f901d8-5640-3548-b719-e9ca7d4f009a,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,TX,75182,32.799752000000005,-96.55855,9728923000,0.0,52
3b351229-fbf2-3eaf-9ba6-6da692e64268,METHODIST HOSPITAL FOR SURGERY,17101 DALLAS PARKWAY,ADDISON,TX,75001,32.958508,-96.836985,4692483900,0.0,986
4d0c3e4b-7df8-33da-a258-877c30396c96,TEXAS GENERAL HOSPITAL,2709 HOSPITAL BLVD,GRAND PRAIRIE,TX,75051,32.684193,-97.020995,4696352073,0.0,267
bdc5ed00-d834-3840-8d26-db5e5bdf38e5,CRESCENT MEDICAL CENTER LANCASTER,2600 WEST PLEASANT RUN ROAD,LANCASTER,TX,75146,32.595889,-96.777954,9722308888,0.0,275
ad918eab-6a40-3900-a7e8-dcebaaad6230,WALNUT HILL MEDICAL CENTER,7502 GREENVILLE AVENUE,DALLAS,TX,75231,32.794176,-96.765503,9728636000,0.0,144
02dad5d8-7b3e-3f3a-9419-8e28e81e748c,BAYLOR EMERGENCY MEDICAL CENTER,1975 ALPHA STE 100,ROCKWALL,TX,75087,32.919182,-96.438135,2142946200,0.0,6
5ec872be-e160-3b3e-b279-1083c1f1351e,FIRST TEXAS HOSPITAL CARRROLLTON LLC,1401 E TRINITY MILLS ROAD,CARROLLTON,TX,75006,32.98836,-96.89977,9728100700,0.0,134
153e82d9-6682-3126-a821-895b41f32497,VA North Texas Health Care System,4500 South Lancaster Road,Dallas,TX,75216,32.69437,-96.79336,800-849-3597 Or 214-742-8387,0.0,52
ce022419-23a3-3fd1-8932-28b89855ebbf,Plano CBOC,3804 W 15th Street,Plano,TX,75075,33.0198,-96.6989,972-801-4200,0.0,133
5e22ac98-821e-3395-b947-640eb84adf07,Dallas Vet Center,8610 Greenville Ave.  Suite 125,Dallas,TX,75243,32.894432,-96.75287,214-361-5896 Or 214-361-5896,0.0,196
6da0033c-ca6b-31f1-b697-ac7ff1c924c5,Mesquite Vet Center,502 West Kearney  Suite 300,Mesquite,TX,75149,32.770718,-96.602806,972-288-8030 Or 972-288-8030,0.0,80
80600d47-ad6b-36f8-bc9a-feef5adbcaa0,ACHIEVE CHIROPRACTIC HEALTH ASSOCIATES LLC,1606 WYNN JOYCE,GARLAND,TX,75043-2166,32.909826,-96.63035699999999,972-303-0683,0.0,42
5f4939b6-82c3-317b-8649-566fed1c42bd,FAGADAU AND HAWK  M.D LLP,6131 LUTHER LN,DALLAS,TX,75225-6200,32.794176,-96.76550300000001,214-987-2020,0.0,17
0d104d3e-604e-3527-b7e7-d71434b4fac8,PCP9099,8144 WALNUT HILL LANE,DALLAS,TX,75231-4324,32.794176,-96.76550300000001,469-232-9300,0.0,110
93549595-c0cc-3039-bfa1-75afe24832eb,PCP26720,14679 MIDWAY RD,ADDISON,TX,75001-3927,32.958508,-96.836985,469-385-7888,0.0,13
734a6de9-7147-3b6b-bc16-7f41a77cc106,DRS DAY AND DAY PC,3034 BROADWAY,GARLAND,TX,75041-3732,32.909826,-96.63035699999999,972-278-2121,0.0,79
c5c2255c-1dbf-3a51-a56e-4126154fdac6,WALNUT HILL OBSTETRICS AND GYNECOLOGY ASSOCIATES,8305 WALNUT HILL LN,DALLAS,TX,75231-4285,32.794176,-96.76550300000001,214-363-7801,0.0,15
a2ee0fb2-45a2-3d1d-85ab-7378def0a56d,PLATA INVESTMENTS PA,850 S GREENVILLE AVE,RICHARDSON,TX,75081-5046,32.972291,-96.708069,972-644-6336,0.0,59
fba7eece-53cc-3001-8ee6-690bd191ba84,WILKEN EYE ASSOCIATES  P.A.,755 N DENTON TAP RD,COPPELL,TX,75019-2120,32.963306,-96.99055600000001,972-459-3300,0.0,91
5e93b069-2e5f-3c33-953f-80307d4592df,MEDICAL GROUP OF NORTH TEXAS  PA,9330 POPPY DR,DALLAS,TX,75218-4621,32.794176,-96.76550300000001,214-324-6770,0.0,28
182bbcc3-1317-3c1e-814b-8b0cc1754daf,TEXAS NEURO SPINE INSTITUTE  PA,3450 W WHEATLAND RD,DALLAS,TX,75237-3470,32.794176,-96.76550300000001,214-393-5007,0.0,39
0b448404-9839-388d-9497-a474c8898e75,PCP65978,16901 DALLAS PKWY,ADDISON,TX,75001-5226,32.958508,-96.836985,214-369-5522,0.0,17
f4e00fb9-0b3b-305e-a716-69fe5be38a3e,DR. TANVIR AHMAD AND DR. FAUZIA KHALIDA OSAMA M.D. PA,615 S HWY 78 100,WYLIE,TX,75098-4099,33.036248,-96.515002,972-429-1077,0.0,14
ec216833-6279-3801-b93e-2e5d507b11ff,CARDIAC CATH LAB OF DALLAS LP,9301 N CENTRAL EXPRESSWAY,DALLAS,TX,75231-0804,32.794176,-96.76550300000001,469-232-9393,0.0,67
3eb10b3c-5ed0-3860-b2e9-e3bb73b6e561,STEPHEN MARK OLMSTEAD  D.O.  ALLERGY  ASTHMA AND IMMUNOLOGY ASSOCIATES,7150 N GEORGE BUSH HWY,GARLAND,TX,75044-2210,32.909826,-96.63035699999999,972-463-3406,0.0,39
f936a143-c99d-368a-9476-29f5f61df5dd,PCP72578,3536 N BELT LINE RD,SUNNYVALE,TX,75182-9232,32.799752000000005,-96.55855,972-216-1500,0.0,13
461160be-2a42-357f-9a73-b322d9e8e4c6,PCP93847,1130 BELT LINE RD,GARLAND,TX,75040-3666,32.909826,-96.63035699999999,,0.0,20
b1f98948-76af-3da8-9a9c-b99d7d957c1d,PCP98866,770 N COIT RD,RICHARDSON,TX,75080-6225,32.972291,-96.708069,,0.0,35
a6da60f0-9935-3e18-b11b-db6bfd81d5cf,TEXAS SPINE CONSULTANTS  LLP,17051 DALLAS PKWY,ADDISON,TX,75001-7108,32.958508,-96.836985,214-370-3535,0.0,24
95e3a3cf-5c83-3908-96ed-50421b00800a,ALLIED ANESTHESIA AND PAIN MANAGEMENT CONSULTANTS  L.L.P.,11910 GREENVILLE AVE,DALLAS,TX,75243-3699,32.794176,-96.76550300000001,214-373-9092,0.0,29
012c47f6-d961-3eb9-9425-9be1bb80295d,PCP102120,9219 GARLAND RD,DALLAS,TX,75218-4639,32.794176,-96.76550300000001,469-547-6170,0.0,49
63a97b77-f455-353a-94fa-93de91f2c2d6,PCP103963,400 W LBJ FWY,IRVING,TX,75063-3718,32.857748,-96.970022,,0.0,66
6af2628e-8e38-3517-95d0-8d9ed2ea8af7,PCP106966,529 W WHEATLAND RD,DUNCANVILLE,TX,75116-4515,32.64595,-96.91386999999999,,0.0,36
1aa46fa4-f7a7-30f8-9d9c-6b07a6c6fdf3,PCP109974,8210 WALNUT HILL LANE,DALLAS,TX,75231-4422,32.794176,-96.76550300000001,,0.0,37
451ea124-4fc8-3124-bfe6-7363bdc1bdc5,PCP110154,3450 W WHEATLAND RD,DALLAS,TX,75237-4407,32.794176,-96.76550300000001,,0.0,27
dc7be574-72da-340d-84bc-cbd07a37a238,PCP116141,912 WRIGHT ST,ARLINGTON,TX,76012-4759,32.666739,-97.129977,,0.0,24
4c72a66d-09a2-3131-92d0-569d057ce738,PCP116916,415 W WHEATLAND RD,DUNCANVILLE,TX,75116-4619,32.64595,-96.91386999999999,,0.0,41
14b6fa1f-7fe7-31e8-8062-991e436c3670,PCP119605,3250 W PLEASANT RUN,LANCASTER,TX,75146-1071,32.595889,-96.77795400000001,,0.0,57
6208a83c-b066-3f35-b195-59d327201884,PCP123576,4101 MCEWEN RD,FARMERS BRANCH,TX,75244-5133,32.927789000000004,-96.878539,,0.0,83
1b3f8100-0603-3e97-b201-66c21ab33553,PCP123582,4100 MCEWEN RD,FARMERS BRANCH,TX,75244-5186,32.927789000000004,-96.878539,,0.0,62
6ab7a11b-a420-3c2f-a9f9-ece1c7d3acec,PCP132062,5485 BELT LINE RD,DALLAS,TX,75254-7672,32.794176,-96.76550300000001,,0.0,31
75fbf218-40a9-3658-bad0-06629b374346,PCP141501,3250 W PLEASANT RUN RD,LANCASTER,TX,75146-1041,32.595889,-96.77795400000001,,0.0,17
75306563-536e-321e-9051-ee6052f2119b,PCP142107,120 S DENTON TAP RD,COPPELL,TX,75019-5036,32.963306,-96.99055600000001,,0.0,39
50f1018b-27fc-33bf-a89b-898799864d3f,PCP142859,16901 N DALLAS PKWY,ADDISON,TX,75001-5214,32.958508,-96.836985,,0.0,19
ad1170b1-3f03-341e-ae62-243f557195ff,PCP153514,7955 HARRY HINES BLVD,DALLAS,TX,75235-3305,32.794176,-96.76550300000001,214-637-0000,0.0,22
343a79c6-c37b-36dc-8b69-3b55d0773103,LAKESIDE SURGERY PA,4450 TUBBS RD,ROCKWALL,TX,75032-6308,32.919182,-96.438135,972-722-2390,0.0,60
b793404c-033f-383d-8309-b24d8d5c623e,PCP153712,5634 HWY 78 120,SACHSE,TX,75048-3773,32.969008,-96.580883,,0.0,44
173311c0-ac5c-3345-810b-3cde726ddad2,SRILATHA A. REDDY  M.D.  P.A,3600 CONFLANS RD,IRVING,TX,75061-6324,32.857748,-96.970022,972-262-1682,0.0,31
7e0ada9b-bbc8-3d6f-89cf-2441fd12d5d3,PCP164898,5001 BEN DAVIS RD,SACHSE,TX,75048-4211,32.969008,-96.580883,,0.0,12
42c0ecaa-4507-39a6-bf4c-34da9b945199,PCP166094,4540 BELT LINE RD,ADDISON,TX,75001-4515,32.958508,-96.836985,,0.0,69
a023227e-b6b1-3a77-a3d9-18aa0a5b71b8,PCP166951,675 W MAIN ST,OVILLA,TX,75154-1669,32.541277,-96.883463,,0.0,17
06379b5a-b60c-3c72-96c2-514e80ca57b1,PCP172557,8668 SKILLMAN ST,DALLAS,TX,75243-8216,32.794176,-96.76550300000001,,0.0,52
149ebf34-6ded-30f4-8e44-f89fd6d99bab,MACARTHUR MEDICAL CENTER PLLC,7429 LAS COLINAS BLVD,IRVING,TX,75063-7573,32.857748,-96.970022,972-256-3700,0.0,32
f378ae67-ec50-3e3c-aaf7-9ea2aeff62e9,PCP174963,6565 N MACARTHUR BLVD,IRVING,TX,75039-2482,32.857748,-96.970022,,0.0,92
f752bf5c-bd1f-302f-8d18-123efdbf1c6c,GUPTA DO AND ASSOCIATES LLC,7447 N MACARTHUR BLVD,IRVING,TX,75063-7546,32.857748,-96.970022,972-861-5200,0.0,64
06e341f6-827d-3c69-beaf-c8e1d2dd5830,PCP181569,2400 LAKESIDE BLVD,RICHARDSON,TX,75082-4361,32.972291,-96.708069,,0.0,12
7d88fbe8-1085-3202-a6a0-0cc18dbef2d2,PRIMARY CARE PHYSICIANS OF TEXAS  PA,6900 SCENIC DR,ROWLETT,TX,75088-2695,32.915921999999995,-96.548673,972-463-2001,0.0,61
0b39b922-0fd7-31b7-b450-e47076d69751,PCP182662,7777 FOREST LN,DALLAS,TX,75230-6877,32.794176,-96.76550300000001,,0.0,36
b08f696f-d803-3ae1-83d1-bae8d41d0bea,SPIRIS GROUP LLC,3811 TURTLE CREEK BLVD,DALLAS,TX,75219-4542,32.794176,-96.76550300000001,214-443-7808,0.0,30
68a6d538-9aa7-3aad-9801-f61bc47c023c,PCP198170,4221 MEDICAL PKWY,CARROLLTON,TX,75010-4550,33.029109999999996,-96.895852,972-820-1000,0.0,16
dfa51adb-07ec-3e86-b1d7-3e59d52feb54,PCP203706,1010 E WHEATLAND RD,DUNCANVILLE,TX,75116-4905,32.64595,-96.91386999999999,,0.0,19
f10c01af-397e-3ad8-b897-7e38b2923e4e,TARPON PA,17051 N DALLAS PKWY,ADDISON,TX,75001-7101,32.958508,-96.836985,972-596-1059,0.0,28
ceb839b1-deb0-3b4c-8b1f-2af4b210cc16,METROPLEX CARE GROUP,700 N PEARL ST,DALLAS,TX,75201-7430,32.794176,-96.76550300000001,214-999-9355,0.0,25
f18012c7-6c01-3193-aef6-ed8773adb3d6,PCP211211,5744 LBJ FRWY,DALLAS,TX,75240-6338,32.794176,-96.76550300000001,,0.0,36
b40594a3-9a93-36fd-bac8-c3d020a91e8a,HEALOGICS SPECIALTY PHYSICIANS OF TEXAS  PLLC,6800 SCENIC DR,ROWLETT,TX,75088-4552,32.915921999999995,-96.548673,972-412-2273,0.0,75
df8365e1-202b-3cbc-913e-185bf918686a,DALLAS NEPHROLOGY ASSOCIATES,1625 N STORY RD,IRVING,TX,75061-1954,32.857748,-96.970022,214-358-2300,0.0,61
f7134951-7aa5-3db7-8e00-290b4d42f89a,DALLAS NEPHROLOGY ASSOCIATES,1420 VICEROY DR,DALLAS,TX,75235-2208,32.794176,-96.76550300000001,214-358-2300,0.0,33
459537ea-c0eb-3f9a-9475-bc9d340cfecc,PCP215930,2700 W PLEASANT RUN RD,LANCASTER,TX,75146-1004,32.595889,-96.77795400000001,,0.0,5
31aacffa-5e4b-342b-8746-0ca8be1a3794,PCP217619,215 S DENTON TAP RECORD,COPPELL,TX,75019-5064,32.963306,-96.99055600000001,,0.0,52
24af110b-1a84-3c56-9421-40208c209c27,PCP225723,16901 DALLAS PKWY,ADDISON,TX,75001-5235,32.958508,-96.836985,,0.0,68
c9c4f267-0c29-3ae6-884e-df52f4e43f54,HEALTHTEXAS-DALLAS DIAGNOSTIC ASSOCIATION,601 CLARA BARTON BLVD,GARLAND,TX,75042-5755,32.909826,-96.63035699999999,,0.0,78
faf98d3e-e12b-3545-b08c-2823696250b4,NORTH TEXAS PATHOLOGY SERVICES PA,7501 LAKEVIEW PKWY,ROWLETT,TX,75088-9327,32.915921999999995,-96.548673,972-526-0320,0.0,35
8f850a83-1c67-326b-832c-f02ef0aa596f,PCP229459,938 E HWY 67,DUNCAVILLE,TX,75137-2706,32.64595,-96.91387,972-572-5990,0.0,43
11d67567-8856-363c-be7a-c7776ecd7f70,TEXAS PHLEBOLOGY PA,8128 PARK LN,DALLAS,TX,75231-5908,32.794176,-96.76550300000001,214-261-1222,0.0,47
093433fe-16e5-3a83-8885-4b2271bf2ce7,PCP232387,3535 W WHEATLAND RD,DALLAS,TX,75237-3461,32.794176,-96.76550300000001,,0.0,37
2ccec4f7-720b-3870-af9f-9183553cca4a,AMERICAN RADIOLOGY CONSULTANTS PLLC,3500 GASTON AVE,DALLAS,TX,75246-2017,32.794176,-96.76550300000001,214-820-3216,0.0,28
20d8b65a-a73a-38dc-a583-3b9673340b5e,PCP238724,7701 LAS COLINAS RDG,IRVING,TX,75063-7554,32.857748,-96.970022,,0.0,23
39aaa2bc-9e24-3c27-a085-d4cee51cafd9,BRUCE E WARDLE DO PA,116 HALL RD,SEAGOVILLE,TX,75159-2916,32.653383000000005,-96.545058,972-287-7474,0.0,16
12f6e397-d54f-39c3-bbf8-165d5cf8ea55,DIGESTIVE HEALTH ASSOCIATES OF TEXAS PA,5224 S STATE HWY 360,GRAND PRAIRIE,TX,75052-0964,32.684193,-97.020995,817-877-0888,0.0,32
3a1ea788-7ea1-32b5-a20d-fd56b81ef815,MIHAELA PERIJOC  MD  PA,1850 W PLEASANT RUN RD,LANCASTER,TX,75146-1220,32.595889,-96.77795400000001,214-275-1900,0.0,35
1da3fd0d-76e0-36d2-aec7-6c46398c1907,PREFERRED PODIATRY GROUP PC,419 S COCKRELL HILL RD,DUNCANVILLE,TX,75116-4939,32.64595,-96.91386999999999,972-708-8800,0.0,13
0f9da0c0-e90d-3c23-8c24-3ac2a8c06847,MINUTECLINIC DIAGNOSTIC OF TEXAS LLC,750 W KIRBY ST,WYLIE,TX,75098-3913,33.036248,-96.515002,866-389-2727,0.0,41
202aca67-b2ea-3950-b9d1-4574641f3749,PCP261676,7929 BROOKRIVER DR,DALLAS,TX,75247-4920,32.794176,-96.76550300000001,214-525-0681,0.0,92
774d0c69-9edf-36a3-9055-531a54768f64,PCP262447,601 WESTPARK WAY,EULESS,TX,76040-3972,32.849365999999996,-97.078592,,0.0,25
54beaf65-bf22-35e3-b0b0-71da950ea488,STAR ANESTHESIA AND COMPREHENSIVE SPINE/PAIN MANAGEMENT,1809 GOLDEN TRAIL CT,CARROLLTON,TX,75010-4667,33.029109999999996,-96.895852,972-316-7270,0.0,28
390bbbfc-a30d-3e8f-8243-9cabd94d9469,AMERICARE MEDICAL PARTNERS  PLLC,15800 DOOLEY RD,ADDISON,TX,75001-4284,32.958508,-96.836985,972-661-2273,0.0,28
51ff513d-38e6-365e-8577-2f1ef15d5a9b,MEDHEALTH,613 S HWY 78 200,WYLIE,TX,75098-5525,33.036248,-96.515002,972-941-8700,0.0,40
830c6806-0fc3-36bd-a6f9-1abd1827bfde,HEALTHTEXAS PROVIDER NETWORK,1901 N MACARTHUR BLVD,IRVING,TX,75061-2220,32.857748,-96.970022,972-579-8485,0.0,48
d3e6f301-b244-37f7-ae61-4c1dc6aa3c98,MEDHEALTH,5224 S STATE HWY 360,GRAND PRAIRIE,TX,75052-0950,32.684193,-97.020995,972-522-0691,0.0,25
80a1535e-c923-3bfc-8172-d2b0b84b7f02,POPPY DRIVE INPATIENT SERVICES PLLC,231 S COLLINS RD,SUNNYVALE,TX,75182-4624,32.799752000000005,-96.55855,972-892-3000,0.0,28
47c9b8e3-1f7c-3d2e-94f6-1f6fc1927ea2,LIFE SPRING HOUSECALL PHYSICIANS INC,12300 FORD RD,FARMERS BRANCH,TX,75234-7248,32.927789000000004,-96.878539,469-744-3999,0.0,14
1452976c-61a4-3342-bd1e-570c479f6457,MEDHEALTH,2805 E PRESIDENT GEORGE BUSH HWY,RICHARDSON,TX,75082-3561,32.972291,-96.708069,469-726-6100,0.0,3
16dd607a-1fb5-365a-a5a4-38e781d23c48,NEUROLOGY SPECIALISTS OF DALLAS  PA,8330 MEADOW RD,DALLAS,TX,75231-0316,32.794176,-96.76550300000001,214-379-1100,0.0,26
c45d3c29-1132-3320-a5c4-4578d0cd8968,NUCH OF TEXAS,7760 STATE HWY 78,SACHSE,TX,75048,32.969008,-96.580883,877-654-0472,0.0,28
61eccf13-00f3-3503-8f0b-d4453d28a4a2,LUMINCARE PHYSICIAN GROUP PA,2914 VALLEY VIEW LN,FARMERS BRANCH,TX,75234-4929,32.927789000000004,-96.878539,972-755-3353,0.0,138
b491020f-586b-3ad2-8e8e-4fa65c0005ee,TEXAN URGENT CARE PLLC,12127 LAKE JUNE RD,BALCH SPRINGS,TX,75180-1631,32.713933000000004,-96.618052,469-872-5393,0.0,48
f1469d10-8528-3457-b5c1-d7e3c7a855e7,TEXAS ONCOLOGY PA,530 CLARA BARTON BLVD,GARLAND,TX,75042-5781,32.909826,-96.63035699999999,972-272-3417,0.0,29
459fe5ba-b2f1-3700-87ab-e586c1c12881,U S ANESTHESIA PARTNERS OF TEXAS  PA,7777 FOREST LN,DALLAS,TX,75230-2571,32.794176,-96.76550300000001,972-566-7000,0.0,76
d52bc4b0-3abc-30af-a7ee-8af01acfc824,ZL DALLAS SPINE  LLC,6901 SNIDER PLZ,DALLAS,TX,75205-5648,32.794176,-96.76550300000001,214-706-6901,0.0,13
fa5dc70b-1412-372e-9432-cb13f4dbf1ba,SRILATHA A. REDDY  M.D.  P.A,928 N BELT LINE RD,GRAND PRAIRIE,TX,75050-5864,32.684193,-97.020995,972-262-1682,0.0,62
b5996a44-fcb9-3ef8-a7fc-cab5c62e4e84,SOUTHWEST SCOLIOSIS INSTITUTE  PLLC,7777 FOREST LN,DALLAS,TX,75230-6825,32.794176,-96.76550300000001,972-347-4783,0.0,37
d28f6eb8-8349-3ec6-ba02-453560d9f164,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,1801 INWOOD RD FL,DALLAS,TX,75390-8882,32.794176,-96.76550300000001,214-645-3300,0.0,37
56488da8-63b4-399f-84ed-1874c98e7a4d,TEXAS HEALTH PHYSICIANS GROUP,763 E US HWY 80,FORNEY,TX,75126-8675,32.733662,-96.451577,972-279-3500,0.0,28
a44abe3c-b7c8-38b9-a415-3a8b6ff63998,SRILATHA A. REDDY  M.D.  P.A,1302 LANE ST,IRVING,TX,75061-2245,32.857748,-96.970022,972-870-0788,0.0,26
e975015b-6baa-3b78-b5cd-05c2c234bf2a,TEXAS ONCOLOGY PA,4450 SOJOURN DR,ADDISON,TX,75001-5000,32.958508,-96.836985,972-733-0014,0.0,91
6baae20f-f86e-3d0e-914c-9b5c2f2e7358,DERMONE DERMATOLOGY ASSOCIATES OF TEXAS PA,2021 N MACARTHUR BLVD,IRVING,TX,75061-2219,32.857748,-96.970022,972-254-3118,0.0,13
10cb278f-64b2-37db-8c68-85c14da2ae15,VIRTUAL RADIOLOGIC PROFESSIONALS OF TEXAS  PA,3114 BLUFFVIEW DR,GARLAND,TX,75043-1454,32.909826,-96.63035699999999,,0.0,18
92cf9c2b-3de0-3e48-b73c-4a80eed13fba,HEALOGICS SPECIALTY PHYSICIANS OF TEXAS  PLLC,17101 DALLAS PKWY,ADDISON,TX,75001-7103,32.958508,-96.836985,469-248-3916,0.0,57
4f59dec4-6702-3572-a1bb-cbddc94284ab,MAXIMUM IMPACT PHYSICAL THERAPY SERVICES LLC,125 N MACARTHUR BLVD,IRVING,TX,75061-7413,32.857748,-96.970022,972-887-3318,0.0,40
